image_name,off_formation,off_play,off_play_type,play_res
1e48c2fc052fc4656cc7e42e239874adc451402370c4fba644331b5bf1c03375.png,LIGHTNING TITE LEFT GUN STRONG,DBP,Pass,Complete
2fd9e250dcf2a1ec6ff36d485ff0b140ee7fc185957f3f80da2a527f18a5d67c.png,B KINGS SPLIT RIGHT GUN WEAK B TRACE,3 STEP,Pass,Incomplete
88386fa883894b254864adada19732d3774c5074f84c5a0a706c67180872c44d.png,LIGHTNING TITE RIGHT GUN WEAK,3 STEP,Pass,Penalty
dba4293a82e629ecc4a292251c6d01e29c345d69b9959fa6f9a83b6ccacd2fac.png,B KINGS SPLIT RIGHT PISTOL BING,IZ CUT,Run,Rush
e188a726cf074a9ede1fbc2c887262d19f208f19fc9f99261bf6e7520de9d77a.png,KINGS SPLIT LEFT GUN WEAK,3 STEP,Pass,Complete
53c4bd5e755271b785f4305e2a4315d43985cd102d07d0431ef7228198276d7f.png,QUEENS RIGHT WING GUN STRONG,iz cut read,Run,Rush
e2ff0bced9f03cd2d7520b4ba8cb2b765eed3caff1f7be11fc60380a41da151b.png,QUEENS LEFT STACK WING GUN WEAK,DBP,Pass,Complete
59eb3bae6059f7d38c471f511e5db47d8fc3530d8845054a3b62f219dda1b3c8.png,ACES WING RIGHT GUN WEAK ZIP,DBP,Pass,Incomplete
e8acc50b66bc278b22ccc60a8d65b0fb31858b0f785f424fef9790555c451b83.png,KINGS RIGHT GUN WEAK,DBP,Pass,Complete
39f4c469c09b9c8db722a3470157bc646e4f124c7ce7b5b96357172826a895f4.png,LIGHTNING TITE RIGHT GUN STRONG,SPRINTOUT,Pass,Sack
089f13d57858c9af94e8b1960e5e0eb2f92ba8700f83bde611eeb415391130aa.png,B KINGS SPLIT LEFT GUN WEAK BING,DBP,Pass,Complete
fa9f5633b885b317c37004ad8f8291e8b16db3f80e46b959346bcf8e43e777f3.png,QUEENS LEFT WING GUN STRONG B ZOOM,OZ READ,Run,Rush
3128737aa74fd7bea3e20f34064040117dbdfd3a91043dceccdecde92bb4ed3a.png,BOXCARS WING LEFT BING,OZ READ,Run,Rush
69038b914a247a264ca2312f22de3c4dcdfde857543fdcb417a7a6701614ee09.png,BOXCARS WING RIGHT BING,OZ READ,Run,"Rush, TD"
0b5ca67e4403812cad1245dbc2041b6f899b5f36328f19d4f166303595d534ff.png,LIGHTNING TITE RIGHT GUN STRONG,iz cut read,Run,Rush
984bb1b917e99636d4b62441edbe642fa43fee4ffe35ce09e10d1938e1692bce.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
c6d504e598d3a7be64e4742ffe0ce2b5e3a48ee67d0a09c729990308cec98174.png,LIGHTNING TITE RIGHT GUN STRONG,iz cut read,Run,Rush
186ba656c024c0986a7eef7d46a8f155e6ae5b43c2f8c16fe102bf20c5e30283.png,KINGS SPLIT RIGHT GUN WEAK ZIP,DBP,Pass,Complete
011d9b8fc95e394eaba85d9a833b9abc81d3c7173df744da61935e5ef954fbea.png,B KINGS SPLIT LEFT GUN STRONG AX,DBP,Pass,Complete
28ace21a15f0146d82a0f64c9b7cca0d31b3ac8c7cef27c3a044f1ee0cc1ddde.png,QUEENS LEFT WING PISTOL B TRACE,iz cut read,Run,Rush
d8124fdafd918249e8b6996bea17b59932534a33c0b27efe565fa3e973b79cc7.png,QUEENS FLIP LEFT WING GUN WEAK ZIP,DBP,Pass,Complete
1933a95b0751e27083820ec75f575fc9a42438740c126aa5ec172670b4060349.png,ACES WING LEFT GUN WEAK B TRACE,DBP,Pass,Incomplete
3cb9bace75d9fdf1eb8833184fbe700b1fab99f9fcec7e410a9162ebc48d6af3.png,KINGS SPLIT RIGHT GUN WEAK ZIP,DBP,Pass,Incomplete
8fba40e7b4fe35cba9c10f2e9d1e9e25cfc9a328f1267049fb126bdeb6dc20fc.png,B KINGS SPLIT RIGHT GUN WEAK B TRACE,DBP,Pass,Complete
ff33f737d3e6276821589f5106818c71c082a501a67326766d74491e6a6feb3d.png,B KINGS SPLIT RIGHT GUN STRONG,DBP,,Penalty
d0a60856969c89a1e6ae5d6f8eb4424af053632027c65ebb47a2c682a22b2155.png,B KINGS SPLIT RIGHT GUN WEAK BING,DBP,Pass,Incomplete
e0280f5327161dbe6b774f6ac6fc13221f271121d1b193a3758fbb4b59b8b70e.png,B KINGS SPLIT RIGHT GUN WEAK BING,DBP,Pass,Incomplete
1096fe844af03c791a50a9f16b87040330982cfd4605b38ef9fd890906945d7b.png,LIGHTNING TITE LEFT GUN STRONG,DBP,Pass,Incomplete
a153dc510408b33fce4766a9183f8a77394835b263dea913714e1deb1dec2ae1.png,LIGHTNING TITE RIGHT PISTOL,LEAD ZONE READ,Run,Rush
19d02e0bc1d6d426e083275d16789f5f95dce3739198b42787bbb6299e145aa9.png,LIGHTNING TITE RIGHT PISTOL,NAKED BOOTLEG,Pass,Complete
f7952c220b7a8168a93bdd9e77b44a1273e8ac6cb5e919d895bdd3ff028f8383.png,B KINGS SPLIT RIGHT PISTOL BING,OZ READ,Run,Rush
0b96d8fab1d2d7a7a9ac6c939a98c5c3cb3f5105b05886b09ce19ae5ccf12ecc.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Penalty
f821aeda92200a288e74cc5f53b9d2f00c27bf494e32b499d444f89e9219a9fa.png,B KINGS SPLIT LEFT GUN STRONG,iz cut read,Run,Rush
e293c5608fcf78bcf38247efda1b69e37ba52c691353198ce8b95c63f5870bf6.png,B KINGS SPLIT LEFT PISTOL B TRACE,DBP,Pass,Complete
82f2c95b84ae095b4a674f640a43d0efa13da1a7547830747930c977d3e6a22d.png,QUEENS STECK LEFT WING GUN STRONG,3 STEP,Pass,"Complete, TD"
ec1d37c9fd34ce9d2f55abfed7d55d328dff69204b99f5cdfbd7b9b1a416aab2.png,QUEENS RIGHT WING GUN WEAK AX,SUCKER,Pass,Sack
0a7eb6d20d2b239049c0cd3a2370024cc5f20fe0bad7289f12dad76598c844d0.png,QUEENS RIGHT WING GUN STRONG,NAKED BOOTLEG,Pass,Incomplete
6d376089774730898c7869b7b02e420c882aceae20497b023455fc79b09e0539.png,LIGHTNING TITE LEFT GUN WEAK,DBP,Pass,Sack
c0d1a71c54af5bf097592ab02f53442f3830c3871c4e5569b7944b43ab1922d2.png,KINGS SPLIT LEFT GUN STRONG ZIP,iz cut read,Run,Rush
064ff3ac1a285ba45d02f8a3488f09b5859d0d51064c434f0f11d503d1af3598.png,B KINGS SPLIT LEFT PISTOL,iz cut read,Run,Rush
bd43ed876cc2d69b6946dfb436dff02df25c0f7d8fc0508efde044451d38d4c3.png,LIGHTNING TITE RIGHT GUN WEAK,DBP,Pass,Complete
435ec6a77251fcff0cfab747189a737dc0c6868ee5289dd68619b88af27b0bea.png,LIGHTNING TITE RIGHT PISTOL,LEAD ZONE READ,Run,Rush
26d524060b12065687901feac68d8ce9983601b81bf550bab3439bcf469d320a.png,LIGHTNING TITE RIGHT GUN STRONG BANG,SPRINTOUT,Pass,Complete
78346e26cb151b107b22ac35628104ebb17c8649bb9bcba02293abcf45fe8ea9.png,KINGS SPLIT LEFT GUN STRONG ZIP,IZ READ,Run,Rush
2ebe9508d914fd54395446666e567f01fcb56394b876439b35be6692cf535dca.png,B KINGS SPLIT RIGHT PISTOL,iz cut read,Run,Rush
2d58977dd4a7beb58160072f6acddbff221356226cea5c952a7217c93a2f6ba1.png,Queens Left Wing Gun Weak,iz cut read,Run,"Rush, TD"
010b8bcf8f8ee07c84044ea2368a0134c1386186e1207ba6e443e61472068736.png,LIGHTNING TITE RIGHT GUN WEAK BANG,DBP,Pass,Complete
744a1234ac43e24683de1f6918f612f7a401df31c750fcce5caf79c777d3d17d.png,KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
89eb36d2b732f869f6b4387e57f1c65919924bcf582f165423d6d254355cd8b5.png,B KINGS SPLIT RIGHT GUN WEAK,iz cut read,Run,Rush
0eda94e06d661069126eed20cb993ef19112dda2770f6626f57757c8374541b8.png,LIGHTNING TITE RIGHT PISTOL,NAKED BOOTLEG,Pass,Complete
ea189fc699e63acff356a98b7c314247e7bad29953ae9f4de048cfd1d33e1876.png,QUEENS RIGHT WING GUN STRONG,iz cut read,Run,Rush
5c43f561b4dab8fb39719830c9817e120d07ae9aa0578cb347eb124b6b881410.png,QUEENS RIGHT WING GUN WEAK,DBP,Pass,Incomplete
384a28788f10957d6d40027299d686695c9a168e562ba2004bda37e6f14a389c.png,QUEENS RIGHT WING GUN WEAK,DBP,Pass,"Complete, TD"
69713693bb51b7f4610cc5269ee164a5f7df211c182ff9b46918d4be7abb07b3.png,QUEENS LEFT WING GUN STRONG,QB LEAD OZ,Run,Rush
5bc660878d1753ff69a4242973e4f3a23e0ee7a4e8c56aa9c5ee6af9c8d45189.png,KINGS RIGHT GUN STRONG,RPO,Pass,Complete
ccbe05362503a35febe554081935e9e30ad41f7ec57e16274fddb48c25f0aa1c.png,B KINGS SPLIT LEFT GUN WEAK,QB IZ,Run,Rush
1164ce936acd6be18f92ece2e770638f14318d9129da62c7ec6b5eb7e3d6f73b.png,QUEENS LEFT WING GUN STRONG,QB LEAD ZONE,Run,Rush
c4599532927ac8107ae66d5aef3e3a17ea99fa58a21d7d14a4c3926e2478e2da.png,B KINGS SPLIT RIGHT GUN WEAK,QB IZ,Run,Rush
3797fc1de11d45537184284f6c7f853683c01af686d12d02478f728b4a8f06bc.png,KINGS RIGHT GUN STRONG,IZ READ,Run,Rush
935e35c56375efb8f096e8eee27cbf3b31016fe64f8e6ffb90f80f0f689e72ed.png,QUEENS RIGHT WING GUN STRONG,QB IZ CUT,Run,Rush
df635902d5457cd8742e7cd259952390ec7342a76d4762d872f4542aaf61f8ad.png,KINGS RIGHT GUN STRONG,IZ READ,Run,"Rush, TD"
6b2d9b460c13715ea24fa042be5c9de1ba5e52168ce6009b5d1126fe27a32824.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
d204823c2274ec2e8cd679dd976ac69a92896e9462cff23fdbf72f250abdcc3a.png,B KINGS SPLIT RIGHT GUN STRONG,,Run,Rush
619c0c96245f6c861231cedf39dca53bec192bea3b5af18cca01ce1a19e76d45.png,LIGHTNING TITE LEFT GUN STRONG B ZOOM,,Run,Rush
87fa3c2d7335c48de475a1da52b0b63fc93437a510060971e93d4a482246523d.png,LIGHTNING TITE LEFT GUN STRONG,NAKED BOOTLEG,Pass,Complete
7f57f1c7ae66941357e0e46042963d9ff2a02531452917121d8ed06f5d9ab99a.png,B KINGS SPLIT LEFT PISTOL,DBP,Pass,Complete
cf86e518c4211b043a829048155b8702c5f85cc4b5d95f7d293ef3fc083e2402.png,B KINGS SPLIT RIGHT PISTOL,,Run,Rush
fa31ed1c852edae5781aeca9afed74b66ed3180fdba99ee450411aa936561b4a.png,KINGS SPLIT RIGHT PISTOL,3 STEP,Pass,Complete
9814e01656f84dc9e844b6a9f678d116732ea6753ba13cc0a0bd27d3ed2eb71e.png,B KINGS SPLIT LEFT GUN STRONG,,Run,Rush
7d8a1f5012aba3705eb862541831851d36117c720d06669f6045dff9b80efa21.png,KINGS SPLIT RIGHT GUN WEAK,3 STEP,Pass,Complete
16bc37af3f98a70affb9bc84b72454caf0af18b5f1ab6fdf94811866dd198223.png,BOXCARS HEAVY,,Run,"Rush, TD"
db9f0e8cf17423cf08591080c2fabd7e8d1a35cbdc9b03887e525ca1fe1e6398.png,LIGHTNING TITE RIGHT GUN STRONG,,Run,Rush
c96084879722196973af7c2db99b24fdd2808eeb9afb94d5df138d1244387ad8.png,LIGHTNING TITE RIGHT GUN WEAK BANG,DBP,Pass,Incomplete
a8af25adffd3badcce0ee3126684ab9831064ccef5b9a30404b3a77493746209.png,LIGHTNING TITE RIGHT GUN WEAK,DBP,Pass,Penalty
9d3e3bb8e5f4a6701148601b806b5fa77c0511b9ab94c1be4cd679c27baab809.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
d09789c14eb28334c0ef52e4076ea9dc189c2e81575b9ea51e050421f7dd8f7f.png,B KINGS SPLIT RIGHT PISTOL,,Run,Rush
c684b919f3d7d5e00a6706a5b68f5813402003fd0ae3c7ceb62a9322cd184258.png,KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Incomplete
01a4e714b52f942d30e089d2d9b773786f94b6a529e509666cf14ad389409344.png,KINGS SPLIT LEFT GUN WEAK ZIP,DBP,Pass,Incomplete
e5175e1fb92412e65a49ace9bc75facb059e62e7bf9ff3352981303867626d6b.png,LIGHTNING TITE LEFT PISTOL,,Run,Rush
74bcc1a76484e876ca0dc5195f2ed5fe0a1dc93044308f098e2cb95a19dc9462.png,LIGHTNING TITE LEFT PISTOL,DBP,Pass,Scramble
26df03fab16d30e89516dc24145557e81683043cad4f8d22554529238e307d95.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
0e1f56a82f5d299633763522e0238dbbe3ec6cb6991b2f6d5c519f4d18d17618.png,LIGHTNING TITE RIGHT PISTOL,,Run,Rush
581fec90d1330bcb8f7f0e98bd4d9923189ad4efbf9535c7629251ff43afee7e.png,LIGHTNING TITE LEFT PISTOL BANG,,Run,Rush
4f9c8859e521886086de6f09fe97f6e6640e4c3cf6750664eba1b2b5a59f9b9b.png,,,,Timeout
18516053f92bec392a6c94b77b093c61cc80b0cd82a29d3ce090382a54286a65.png,LIGHTNING TITE LEFT GUN WEAK BANG,DBP,Pass,Incomplete
9600eb59b89fc62a2042953901937c6b7210717977576ffc7d88210978540c04.png,B KINGS SPLIT RIGHT PISTOL,,Run,Rush
6506134ba8da086a727159535a11c76b44123d0e17041398c658f067982332a1.png,KINGS SPLIT LEFT GUN WEAK,DBP,Pass,"Complete, TD"
3e32d6145a79adeb19265a54d479e8a61ff0ff94b3021518260bb38b5f8b3229.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
af0bef1c497e6455d6bd2ebf52a89f1d3bfd5aa47c9eebc0f802a656897592b6.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
6934a324b65491ed493f93695c2bdc83f04e2c73e59adf1fa3a1f9d3376e0bec.png,KINGS SPLIT LEFT GUN STRONG,,Run,Rush
ff40bf4e4fe9f842fccc257de5d0aa71d18323fa2c294138132211695dcd2832.png,LIGHTNING TITE RIGHT PISTOL BANG,,Run,Rush
20d234749b02511bacf83a6cc3597b495926eabad6561b4efc49c1833a7b0cde.png,LIGHTNING TITE RIGHT PISTOL,,Run,Rush
33f01b8bceb4ec0b59f7a0b7e3947393cb2ec5f864b8609990a6903debe06727.png,KINGS SPLIT LEFT GUN STRONG,,Run,Rush
0c2fe6e1920d88ecd9a535c36a877f45a81b3cf153faa73d5c01b7d2478f923a.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
365bede4e01b0f5a2cf6768773093336331cfe912c867f254e62247c7950c4ff.png,KINGS SPLIT RIGHT GUN STRONG,BUBBLE SCREEN,Pass,Complete
3117c4d7b3bccc68a94fbbcc63a1fcdc30b3c1666fc706f72d8a2fc3f33c1065.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
22cec1d86c987fb5bcbab9f5bcb47a814507d03f1b1e01b39cdfeef8c42cfc6b.png,LIGHTNING TITE LEFT PISTOL,,Run,"Rush, TD"
79efb58823b7338c41cdb6906e73d8230cca06c323981bb496b72b88d1ab19e9.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
94ebd884cad86df8ac048fd99ff2fd49d269e13701ab310520b5b610919b7396.png,LIGHTNING TITE LEFT PISTOL,,Run,Rush
bddb3fc087650fc1714cf7af8cf518ee47f1e876a7e4ad6a1ddaa2a73f61fadd.png,B KINGS SPLIT RIGHT PISTOL,,Run,Rush
41ce4b7117494338db18cd6e5d40e433d1370ec9f3b1e749b568063212649cd9.png,B KINGS SPLIT RIGHT PISTOL,,Run,Rush
e8a5015e735e8ad0b943a1a1c95da82653ecd634eb5cb9c2f37dbcc72f088a4e.png,VICTORY,,Run,Rush
77d70cc77bbbd4ec55539c6de65934e8c6e2a33d10e4e9a170aba461228e81a8.png,KINGS SPLIT RIGHT GUN STRONG ZIP,DBP,Pass,Complete
204ac17afd824d1a4373f148e6e325873316f64024af0e48a47f70d3850d1774.png,KINGS SPLIT LEFT GUN STRONG ZIP,RPO,Pass,Complete
d6cf6426573983606732ab562b86c36f3739c7ca0f1604d5055044487c4c7aca.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Incomplete
416f9ef5e37685079b8bbfebc79ebde516c0bca4587b5e8ca77afc6399765ad2.png,B KINGS SPLIT RIGHT PISTOL,iz cut read,Run,Rush
ebebad7f0163028c2c5cf1a7d97fe8d09de8320c35cd7688e2a170cb16f51f25.png,B KINGS SPLIT RIGHT PISTOL,OZ CUT READ,Run,Rush
e063e1b9b0783195b9adff3f511635b2bd92be22220cc7a34c7ccd13b13b3a53.png,LIGHTNING TITE LEFT PISTOL,iz cut read,Run,Rush
97e171b5bf9196dc3e55f34ccccb6b0e3726c4c6cfbedc10e698646d7dff2915.png,EMPTY,DBP,Pass,Complete
6f151376763bdb3fee65931c397a8b89a23a52b7c274b4c005d3b31a39ab684b.png,B KINGS SPLIT RIGHT GUN STRONG ZOOM,DBP,Pass,Complete
f5bd0ffcea42b483eef0caae4c1c6792936b5466e4edef39bd59ed76b14e8ba6.png,QUEENS LEFT WING PISTOL,iz cut read,Run,Rush
01b8dc9f6ce3ffebada2f896f5f9c0b533209603372368a36e49775e98ccc58a.png,QUEENS LEFT WING GUN STRONG,DBP,Pass,Incomplete
aabf13ec3efe2198e214f94180fe44294f1a01b87f396c1d0315c283e39071c4.png,ACES LEFT WING GUN STRONG,DBP,Pass,Incomplete
127477ec6104077566d2ed243e8005d0d1c32292788de338c497136d8a68c641.png,ACES LEFT GUN STRONG ZOOM,DBP,Run,Rush
025f4f9550ea000f1874f550a1737ab37856b0b2c5f99d90d92ba30a1fee998d.png,B KINGS SPLIT LEFT GUN STRONG,iz cut read,Run,Rush
e3ca001700efbfb2382fe06b01f4264a2293b017f260324a6d56de509b5b515f.png,LIGHTNING GUN STRONG,X HASH SCREEN,Pass,Complete
70bbe419c3c34f49c7297cf7cfb2b2fb7e72caaac4b6c86167539485365964f8.png,KINGS LEFT GUN STRONG,RPO,Pass,Complete
92f08bdb3e63c2d5013f4b486605952604a7f95c7de748e81e22eb7d289ababb.png,B KINGS SPLIT RIGHT GUN WEAK,3 STEP,Pass,Complete
d82f6667c47f84b60b2a5f04238ab603ba75ac0301bbcb821bfc1e34170842e8.png,B KINGS SPLIT RIGHT PISTOL,iz cut read,Run,Rush
4a5df0896212829c91aca1b5911fe85820ce6db26971b22bbfb11ca0f08be34e.png,B KINGS SPLIT RIGHT GUN WEAK,iz cut read,Run,Rush
e141d7b3126708b81c34fbb596fbc2797b89202728d58c05f0a939e8e32689b4.png,B KINGS SPLIT RIGHT GUN WEAK,iz cut read,Run,Rush
862d26bee9086440575b15a036107bd91a272c3dff797bc8eef208a15fda2d00.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
b215aa27efb49b52352fa2d572e9a6208b5075ae84cceb92d552eb7d25a1521e.png,LIGHTING TITE LEFT GUN WEAK,DBP,Pass,Complete
9c7aab93cfe9777de707c2457e1dd3707e0bfa20976076fcb53a337f29b6eb32.png,Queens Left Wing Gun Weak,iz cut read,Run,Rush
0f9ff624834baab885cd7276b002625671ba2c760b09733d8ed8ccdab9f2a152.png,QUEENS LEFT WING GUN WEAK B ZOOM,3 STEP,Pass,"Complete, TD"
442a9a34b8ba317209b882d37af32e10acac820bff9f7f07ee4eb46f6071b67b.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Incomplete
5dec1cd9be5fead50238883636780875f865aa36e00e31293b44699bc9ebec09.png,B KINGS SPLIT LEFT GUN WEAK B TRACE,DBP,Pass,Incomplete
d079a012b87da87d6dd161a30e61836f996b09d348cfe73ecbda54e65416d76e.png,KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Sack
f7c89d85556b9d754334b65486596d4c03669fff3c7922b11a833a969296ccd9.png,KINGS LEFT GUN STRONG,RPO,Pass,Incomplete
d92c1d2c8cb897531f2f5428bba4388a5eb76010e643b0bcfd2e9682511e817b.png,LIGHTNING TITE RIGHT GUN STRONG,iz cut read,Run,Rush
51ba92ed060c060ca01206a502b9b513ce571e213a855852f1831038055db0e8.png,LIGHTNING GUN STRONG ZAM,SPRINTOUT,Pass,Complete
1074d412dc91335c0148fc41ca6422b2d6c21647927318b36a97bd70a975de9b.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
5d3a46f5432b1a2368c7309a7ecc238f2bc86adb6258d5193895bebd7d2367d6.png,LIGHTNING TITE RIGHT PISTOL,iz cut read,Run,Rush
70a0889f3aeba520adae33b0140b6dc4d04d431b04c829790a6c2bfe5140ba6b.png,B KINGS SPLIT RIGHT GUN STRONG,DBP,,Penalty
b0da242d3ffa38bf57c2dab8fdaab9ba6ef5ed43d07ad8d728901fbc3c470924.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
f47a3f1b70ce08fa5699f3132c0ffb8988dc6891fc9614599c7a3bfd97faced1.png,B KINGS SPLIT LEFT PISTOL GUN WEAK,DBP,Pass,Incomplete
c157b4f28378aad03f4dbd88e41f7462a75ea3569b3b7a4facd27d53e2b26011.png,B KINGS SPLIT LEFT PISTOL,iz cut read,Run,Rush
d4641885c123afe01d9a571a832d1be5a1b9b679d6fb57d4517eb43627f373ee.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Complete
f5226a066c6074c65df162e6ddf6ba5ccbb0e22f3d11c215fefad0e67027653f.png,B KINGS SPLIT RIGHT PISTOL,iz cut read,Run,Rush
5d49565d6b57bab7b5070ad4e56f0dc1d3b5f9f8c83b5b6f02bf1e429a7e9614.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
1c06c94186563ade210115d2cf15b1abb1c9e2af69ff0f6e67167a4fc5762b4c.png,,,,Timeout
0ec6a87b687cf0bb88ca8b5dcc4868feff9a97bdbfe5df78d853579c6f5a0791.png,QUEENS LEFT WING PISTOL,iz cut read,Run,Rush
c36f1a684867ff38bdc01e7f20e609e13683ef3a3df6fe25d7424f1919c54a0f.png,QUEENS RIGHT WING PISTOL,iz cut read,Run,Rush
7cab807e6f3ce3f554a224fb9a574ec543150fcf0d0d1a2e22be4fd8cbbbc835.png,Queens Left Wing Gun Weak,DBP,,Penalty
726e1d7a2398fcd8a68b794f7d06a077d6bfc714fcd821cfa042dba17b2ac3ad.png,BOXCARS WING RIGHT,LEAD OZ READ,Run,Rush
163264a66294ed320ac3e75e429d5e89cfaf2d79ab536f6535c056c8a8dd6672.png,BOXCARS WING LEFT,LEAD OZ READ,Run,"Rush, TD"
b33e148b695694a99629a5a2ae395c4659333ce9ed2f0320874b59f42da83fd5.png,KINGS SPLIT LEFT PISTOL,,Pass,Incomplete
2e0fa0c7ce7037cdef5eb8538b180d526efcfdefdc77d67eebef8fbe46bf1c96.png,B KINGS SPLIT LEFT GUN STRONG BING,iz cut read,Run,Rush
9ac02fd0cf10a4b3e0da8a91deb18d308c437fe5b6e9206370e01c964b904b97.png,KINGS SPLIT LEFT GUN WEAK,3 STEP,Pass,Complete
e09bf102efbfbe04fb503facb25f9048bf77e2f0667821ecef3732e520fcf85a.png,B KINGS SPLIT LEFT PISTOL,OZ CUT READ,Run,Rush
2f40e4598b7c0822373ab764cf3d640ef7a44cce4e82acddfe193db0d9990bba.png,B KINGS SPLIT LEFT GUN WEAK,iz cut read,Run,Rush
f25292cfbc707d81a8a9438947991c16e56021246a4974246e62c92f5f3127be.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
cb2168572af1c552990d61e81ea8f56defb0ed5f9d3c672ed628bf6e19022042.png,B KINGS SPLIT RIGHT GUN WEAK,iz cut read,Run,Rush
415d29176314d32be4fff88d663e623820aca6b24edea6c1e7a4d34fa58a6045.png,B KINGS SPLIT RIGHT PISTOL,iz cut read,Run,Rush
57ff16c233de98179acc76f56e3151bca002b5cbff5754a5faf285dde09be0e4.png,LIGHTNING TITE RIGHT PISTOL,POWER,Run,Rush
ed4548f53558ed8c71975d806804078794df5d888cedb002984f1cfb70478910.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Incomplete
776e002a7579909dfd78ea401057e111c4d5b56ae01467498071e6caf66273c8.png,B KINGS SPLIT LEFT GUN STRONG,B SCREEN,Pass,Complete
552c8bc811cd28331161f2fc518dcdd230a7936b33e0ab341e7dbd0dff3e84a2.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Incomplete
9317ebb6654bae04b437e3b1c808d60ad9c6c32daa2f7ef8d09158a608c3768c.png,KINGS RIGHT GUN STRONG,IZ READ,Run,Rush
99a135ea399f5d819bbc1859b80e2a07294caadd1da392315b152bfc7d43ea8a.png,B KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Incomplete
e20ef6acc37e1e56979d2579ef199f3f20b093bc340bfd223e5144b889a9a56c.png,LIGHTNING TITE LEFT GUN STRONG B ZOOM,SPRINTOUT,Pass,Complete
cffc9aeedf8f37e2f1b9a25315d9d697c3136dd5fd4faf4f957992ba13217eb5.png,B KINGS SPLIT LEFT GUN STRONG,iz cut read,Run,Rush
8f2a72df57e68aa8e90d9feb0546d7ee657f7cc4b68da17c637e790361b6b89a.png,B KINGS SPLIT LEFT GUN STRONG,iz cut read,Run,Rush
3af03fa91b02bc9dfbe8752b60abe62b9c81d317f96de95956656b636a63df40.png,LIGHTNING TITE RIGHT GUN STRONG BANG,iz cut read,Run,Rush
81edf012e921c891856009b34d23fef0a9f5a151f4e583f1ea4814bfd91adc48.png,B KINGS SPLIT LEFT PISTOL,iz cut read,Run,Rush
7df839939eb393dafe020c28bca0e13382fc5f886b1288e8d22f0b3cfdb7e9b8.png,LIGHTNING TITE RIGHT GUN STRONG,iz cut read,Run,Rush
800e16fc7ce978636297b8d3ddd5d90981714c25a09da5db718882359fc0142d.png,B KINGS SPLIT LEFT GUN STRONG,iz cut read,Run,Rush
6d762fe213351d7f61759d6950b29715fdaf9a97d74b172800e7ec8ba9c5682d.png,KNEEL,,Run,Rush
2fb01ce68d0935c854830473d3c3a7f0659edd57e6a8e09ffe30e2b0e50c3cbd.png,,,,Penalty
81a828276f67bd59150fa601ae35f2267972fd1c15abef39b81d74713bfaf85c.png,B KINGS SPLIT LEFT GUN WEAK ZOOM,DBP,Pass,Complete
fff36b49c8197030a32210d604ccb4aab87b9ef19500c21ed0897cb1440c17a3.png,B KINGS SPLIT LEFT PISTOL ZAM,iz cut read,Run,Rush
185af873fa1cf9536e6121f1124bc1d64f07dc3d123243346880d6573e5aa65b.png,KINGS RIGHT GUN STRONG ZOOM,DBP,Pass,Complete
3bd29ea413b7b9a1d9342daf44886775d5b60e823a2d89ebc7572759ffb972e0.png,LIGHTNING TITE LEFT PISTOL B TRACE,NAKED BOOTLEG,Pass,Incomplete
523b7a1adc4352ba4573eebd8cded75d87d551fd0cd29917101a68b234e52c9b.png,EMPTY,DBP,Pass,Scramble
c76d5e1156180dc01be0048508146862aed7683eb784408efd0ad51a755b1519.png,KINGS SPLIT LEFT GUN STRONG WAX,3 STEP,Pass,Complete
7526742ea331f7e2e069d617b3e37a5b78e59f5a70de9254fdf6a4f6d2c40440.png,B KINGS SPLIT RIGHT GUN WEAK,iz cut read,Run,Rush
4f466ec86ab8baffbac6debd841ec181ff4214fc354799a5df9a19f7e9efc765.png,KINGS SPLIT RIGHT GUN WEAK,DBP,Pass,Incomplete
bfe0edb000525311158c80a743b7636223b20218b39fe31a3280e731533aa582.png,LIGHTNING TITE LEFT GUN STRONG,DBP,Pass,Incomplete
